,DATE,STREET1,STREET2,DISTRICT,LATITUDE,LONGITUDE,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,NEIGHBOURHOOD_158
17626,2022-03-23 08:00:00,YONGE ST,PATRICIA AVE,North York,43.790183,-79.418094,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Major,Newtonbrook East
17627,2022-03-23 08:00:00,YONGE ST,PATRICIA AVE,North York,43.790183,-79.418094,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,,Newtonbrook East
17628,2022-03-29 08:00:00,WILSON AVE,WENDELL AVE,Etobicoke York,43.716788,-79.52705,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,15 to 19,,Oakdale-Beverley Heights
17629,2022-03-29 08:00:00,WILSON AVE,WENDELL AVE,Etobicoke York,43.716788,-79.52705,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,Oakdale-Beverley Heights
17630,2022-03-31 08:00:00,LAKE SHORE BLVD W,SUPERIOR AVE,Etobicoke York,43.614878,-79.48862,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,Humber Bay Shores
17631,2022-03-31 08:00:00,LAKE SHORE BLVD W,SUPERIOR AVE,Etobicoke York,43.614878,-79.48862,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,35 to 39,Fatal,Humber Bay Shores
17632,2022-03-31 08:00:00,LAKE SHORE BLVD W,SUPERIOR AVE,Etobicoke York,43.614878,-79.48862,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,Humber Bay Shores
17633,2022-03-31 08:00:00,LAKE SHORE BLVD W,SUPERIOR AVE,Etobicoke York,43.614878,-79.48862,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Other,unknown,,Humber Bay Shores
17634,2022-03-31 08:00:00,LAKE SHORE BLVD W,SUPERIOR AVE,Etobicoke York,43.614878,-79.48862,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Other,unknown,,Humber Bay Shores
17635,2022-03-31 08:00:00,LAKE SHORE BLVD W,SUPERIOR AVE,Etobicoke York,43.614878,-79.48862,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Other,unknown,,Humber Bay Shores
17636,2022-03-31 08:00:00,LAKE SHORE BLVD W,SUPERIOR AVE,Etobicoke York,43.614878,-79.48862,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Other,unknown,,Humber Bay Shores
17637,2022-04-05 08:00:00,LANSDOWNE AVE,LAPPIN AVE,Etobicoke York,43.664824,-79.445697,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,Junction-Wallace Emerson
17638,2022-04-05 08:00:00,LANSDOWNE AVE,LAPPIN AVE,Etobicoke York,43.664824,-79.445697,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,40 to 44,,Junction-Wallace Emerson
17639,2022-04-05 08:00:00,FINCH AVE W,400 S FINCH E RAMP,Etobicoke York,43.753958,-79.532718,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,35 to 39,,Humbermede
17640,2022-04-05 08:00:00,FINCH AVE W,400 S FINCH E RAMP,Etobicoke York,43.753958,-79.532718,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,Humbermede
17641,2022-04-09 08:00:00,KNIGHTON DR,WYNDCLIFF CR,North York,43.737357,-79.31544,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,15 to 19,Major,Victoria Village
17642,2022-04-11 08:00:00,22 BENTON RD,,,43.708949,-79.471324,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,15 to 19,Major,Brookhaven-Amesbury
17643,2022-04-12 08:00:00,DANFORTH RD,MACKINAC CR,Scarborough,43.749533,-79.244441,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,Minor,Bendale South
17644,2022-04-12 08:00:00,DANFORTH RD,MACKINAC CR,Scarborough,43.749533,-79.244441,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,35 to 39,Major,Bendale South
17645,2022-04-14 08:00:00,SPADINA AVE,KING ST W,Toronto and East York,43.644992,-79.394862,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,Wellington Place
17646,2022-04-14 08:00:00,SPADINA AVE,KING ST W,Toronto and East York,43.644992,-79.394862,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,unknown,,Wellington Place
17647,2022-04-14 08:00:00,CALEDONIA RD,KITCHENER AVE,,43.688998,-79.460521,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,,Caledonia-Fairbank
17648,2022-04-14 08:00:00,CALEDONIA RD,KITCHENER AVE,,43.688998,-79.460521,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,Caledonia-Fairbank
17649,2022-04-14 08:00:00,CALEDONIA RD,KITCHENER AVE,,43.688998,-79.460521,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist Passenger,15 to 19,Minor,Caledonia-Fairbank
17650,2022-04-15 08:00:00,DON VALLEY PARKWAY  S,LEASIDE BDGE,Toronto and East York,43.697924,-79.350124,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,Broadview North
17651,2022-04-15 08:00:00,DON VALLEY PARKWAY  S,LEASIDE BDGE,Toronto and East York,43.697924,-79.350124,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,60 to 64,,Broadview North
17652,2022-04-15 08:00:00,665 KENNEDY RD,,Scarborough,43.726008,-79.265292,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,,Kennedy Park
17653,2022-04-15 08:00:00,665 KENNEDY RD,,Scarborough,43.726008,-79.265292,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,Major,Kennedy Park
17654,2022-04-15 08:00:00,665 KENNEDY RD,,Scarborough,43.726008,-79.265292,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,,Kennedy Park
17655,2022-04-16 08:00:00,GERRARD ST W,ELIZABETH ST,Toronto and East York,43.658164,-79.385913,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,Yonge-Bay Corridor
17656,2022-04-16 08:00:00,GERRARD ST W,ELIZABETH ST,Toronto and East York,43.658164,-79.385913,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,Yonge-Bay Corridor
17657,2022-04-18 08:00:00,MARTIN GROVE RD,GARFELLA DR,Etobicoke York,43.744216,-79.595325,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,Mount Olive-Silverstone-Jamestown
17658,2022-04-18 08:00:00,MARTIN GROVE RD,GARFELLA DR,Etobicoke York,43.744216,-79.595325,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,Mount Olive-Silverstone-Jamestown
17659,2022-04-18 08:00:00,KENNEDY RD,STEELES AVE E,Scarborough,43.823619,-79.307025,Traffic Signal,Rain,"Dark, artificial",Slush,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,Milliken
17660,2022-04-18 08:00:00,KENNEDY RD,STEELES AVE E,Scarborough,43.823619,-79.307025,Traffic Signal,Rain,"Dark, artificial",Slush,Non-Fatal Injury,Cyclist Collisions,Truck Driver,25 to 29,,Milliken
17661,2022-04-19 08:00:00,1491 LAKE SHORE BLVD W,,,43.636389,-79.444042,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,35 to 39,Major,South Parkdale
17662,2022-04-19 08:00:00,1491 LAKE SHORE BLVD W,,,43.636389,-79.444042,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,,South Parkdale
17663,2022-04-19 08:00:00,LAKE SHORE BLVD W,LAKE CRES,Etobicoke York,43.606276,-79.490588,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,20 to 24,Major,Mimico-Queensway
17664,2022-04-19 08:00:00,LAKE SHORE BLVD W,LAKE CRES,Etobicoke York,43.606276,-79.490588,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,Minor,Mimico-Queensway
17665,2022-04-22 08:00:00,SPADINA AV,QUEEN ST W,Toronto and East York,43.648761,-79.396351,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,50 to 54,,Wellington Place
17666,2022-04-22 08:00:00,SPADINA AV,QUEEN ST W,Toronto and East York,43.648761,-79.396351,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,Wellington Place
17667,2022-04-25 08:00:00,452 DANFORTH AVE,,Toronto and East York,43.677825,-79.350108,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Moped Driver,35 to 39,Minimal,North Riverdale
17668,2022-04-25 08:00:00,452 DANFORTH AVE,,Toronto and East York,43.677825,-79.350108,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,5 to 9,Major,North Riverdale
17669,2022-04-26 08:00:00,WESTON RD,HUMBER BLVD,Etobicoke York,43.683356,-79.480282,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Motorcycle Driver,30 to 34,Major,Rockcliffe-Smythe
17670,2022-04-26 08:00:00,WESTON RD,HUMBER BLVD,Etobicoke York,43.683356,-79.480282,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,60 to 64,,Rockcliffe-Smythe
17671,2022-04-26 08:00:00,WESTON RD,HUMBER BLVD,Etobicoke York,43.683356,-79.480282,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,60 to 64,,Rockcliffe-Smythe
17672,2022-04-26 08:00:00,BLUFFWOOD DR,STEELES AVE E,North York,43.807639,-79.376056,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,Over 95,Fatal,Bayview Woods-Steeles
17673,2022-04-26 08:00:00,BLUFFWOOD DR,STEELES AVE E,North York,43.807639,-79.376056,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,60 to 64,,Bayview Woods-Steeles
17674,2022-04-27 08:00:00,MORNINGSIDE AVE,FINCH AVE E,Scarborough,43.819625,-79.221034,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,Malvern West
17675,2022-04-27 08:00:00,MORNINGSIDE AVE,FINCH AVE E,Scarborough,43.819625,-79.221034,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,25 to 29,,Malvern West
17676,2022-04-27 08:00:00,MORNINGSIDE AVE,FINCH AVE E,Scarborough,43.819625,-79.221034,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,25 to 29,,Malvern West
17677,2022-04-27 08:00:00,MORNINGSIDE AVE,FINCH AVE E,Scarborough,43.819625,-79.221034,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,Malvern West
17678,2022-05-04 08:00:00,KEELE ST,TORO RD,North York,43.759757,-79.490039,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,,York University Heights
17679,2022-05-04 08:00:00,KEELE ST,TORO RD,North York,43.759757,-79.490039,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,York University Heights
17680,2022-05-07 08:00:00,REINER RD,FAYWOOD BLVD,,43.749636,-79.450214,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,Clanton Park
17681,2022-05-07 08:00:00,REINER RD,FAYWOOD BLVD,,43.749636,-79.450214,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,Clanton Park
17682,2022-05-07 08:00:00,PARKVIEW AVE,LONGMORE ST,,43.773455,-79.401767,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,50 to 54,Major,East Willowdale
17683,2022-05-08 08:00:00,ST CLAIR AVE W,GUNNS RD,Etobicoke York,43.67171,-79.47108,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,15 to 19,,Junction Area
17684,2022-05-08 08:00:00,ST CLAIR AVE W,GUNNS RD,Etobicoke York,43.67171,-79.47108,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Major,Junction Area
17685,2022-05-08 08:00:00,ST CLAIR AVE W,GUNNS RD,Etobicoke York,43.67171,-79.47108,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,,Junction Area
17686,2022-05-08 08:00:00,ST CLAIR AVE W,GUNNS RD,Etobicoke York,43.67171,-79.47108,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,,Junction Area
17687,2022-05-08 08:00:00,ST CLAIR AVE W,GUNNS RD,Etobicoke York,43.67171,-79.47108,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,0 to 4,,Junction Area
17688,2022-05-10 08:00:00,CONSILIUM PL,PROGRESS AVE,Scarborough,43.776595,-79.250499,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,,Woburn North
17689,2022-05-10 08:00:00,CONSILIUM PL,PROGRESS AVE,Scarborough,43.776595,-79.250499,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,55 to 59,Major,Woburn North
17690,2022-05-10 08:00:00,ELLESMERE RD,MIDLAND AVE,Scarborough,43.767852,-79.271076,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,Bendale-Glen Andrew
17691,2022-05-10 08:00:00,ELLESMERE RD,MIDLAND AVE,Scarborough,43.767852,-79.271076,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,Bendale-Glen Andrew
17692,2022-05-11 08:00:00,NORTH QUEEN ST,NOVA RD,Etobicoke York,43.616034,-79.556918,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,80 to 84,Major,Etobicoke City Centre
17693,2022-05-13 08:00:00,SALINAS CRT,ROSELAWN AVE,Toronto and East York,43.70048,-79.449024,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Moped Driver,35 to 39,Fatal,Briar Hill-Belgravia
17694,2022-05-14 08:00:00,151 CHERRY ST,,Toronto and East York,43.639537,-79.347293,No Control,Clear,"Dark, artificial",Loose Sand or Gravel,Non-Fatal Injury,SMV Other,Motorcycle Driver,60 to 64,Minor,South Riverdale
17695,2022-05-14 08:00:00,151 CHERRY ST,,Toronto and East York,43.639537,-79.347293,No Control,Clear,"Dark, artificial",Loose Sand or Gravel,Non-Fatal Injury,SMV Other,Motorcycle Passenger,75 to 79,Major,South Riverdale
17696,2022-05-18 08:00:00,WILSON AVE,KEELE ST,North York,43.726569,-79.482028,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,,Downsview
17697,2022-05-18 08:00:00,WILSON AVE,KEELE ST,North York,43.726569,-79.482028,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,Downsview
17698,2022-05-20 08:00:00,ISLINGTON AVE,PRINCESS MARGARET BLVD,,43.675574,-79.537082,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,,Edenbridge-Humber Valley
17699,2022-05-20 08:00:00,ISLINGTON AVE,PRINCESS MARGARET BLVD,,43.675574,-79.537082,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,Major,Edenbridge-Humber Valley
17700,2022-05-22 08:00:00,DUFFERIN ST,CROATIA ST,Toronto and East York,43.658274,-79.434741,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,Dufferin Grove
17701,2022-05-22 08:00:00,DUFFERIN ST,CROATIA ST,Toronto and East York,43.658274,-79.434741,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,40 to 44,,Dufferin Grove
17702,2022-05-22 08:00:00,DUFFERIN ST,CROATIA ST,Toronto and East York,43.658274,-79.434741,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,Dufferin Grove
17703,2022-05-22 08:00:00,2467 QUEEN ST E,,Toronto and East York,43.673403,-79.283077,Stop Sign,Clear,Daylight,Dry,Fatal,SMV Other,Driver,65 to 69,Fatal,The Beaches
17704,2022-05-22 08:00:00,2467 QUEEN ST E,,Toronto and East York,43.673403,-79.283077,Stop Sign,Clear,Daylight,Dry,Fatal,SMV Other,Other,unknown,,The Beaches
17705,2022-05-25 08:00:00,COLLEGE ST,EUCLID AVE,Toronto and East York,43.655512,-79.411853,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,Trinity-Bellwoods
17706,2022-05-25 08:00:00,COLLEGE ST,EUCLID AVE,Toronto and East York,43.655512,-79.411853,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,,Trinity-Bellwoods
17707,2022-05-25 08:00:00,LAKE SHORE BLVD W,BRITISH COLUMBIA RD,Toronto and East York,43.630168,-79.426128,No Control,Clear,"Dark, artificial",Dry,Fatal,Approaching,Driver,20 to 24,Major,Fort York-Liberty Village
17708,2022-05-25 08:00:00,LAKE SHORE BLVD W,BRITISH COLUMBIA RD,Toronto and East York,43.630168,-79.426128,No Control,Clear,"Dark, artificial",Dry,Fatal,Approaching,Driver,40 to 44,Fatal,Fort York-Liberty Village
17709,2022-05-26 08:00:00,STEELES AVE E,MAXOME AVE,North York,43.800986,-79.406207,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,,Newtonbrook East
17710,2022-05-26 08:00:00,STEELES AVE E,MAXOME AVE,North York,43.800986,-79.406207,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,Newtonbrook East
17711,2022-05-27 08:00:00,6 KEMP SQUARE,,,43.699996,-79.495494,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,45 to 49,Major,Brookhaven-Amesbury
17712,2022-05-28 08:00:00,DON VALLEY PARKWAY  S,LAWRENCE AVE E,North York,43.739955,-79.332233,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,40 to 44,Major,Banbury-Don Mills
17713,2022-05-28 08:00:00,DON VALLEY PARKWAY  S,LAWRENCE AVE E,North York,43.739955,-79.332233,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,15 to 19,,Banbury-Don Mills
17714,2022-05-30 08:00:00,QUEENS QUAY E,MERCHANTS WHARF,Toronto and East York,43.645484,-79.364284,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,,St Lawrence-East Bayfront-The Islands
17715,2022-05-30 08:00:00,QUEENS QUAY E,MERCHANTS WHARF,Toronto and East York,43.645484,-79.364284,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,10 to 14,Major,St Lawrence-East Bayfront-The Islands
17716,2022-05-30 08:00:00,THE DONWAY E,GUYTOI CRT,North York,43.732337,-79.341464,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,Banbury-Don Mills
17717,2022-05-30 08:00:00,THE DONWAY E,GUYTOI CRT,North York,43.732337,-79.341464,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,Banbury-Don Mills
17718,2022-05-31 08:00:00,EASTERN AVE,WOODFIELD RD,Toronto and East York,43.663516,-79.320537,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,20 to 24,Minor,The Beaches
17719,2022-05-31 08:00:00,EASTERN AVE,WOODFIELD RD,Toronto and East York,43.663516,-79.320537,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,Major,The Beaches
17720,2022-05-31 08:00:00,EASTERN AVE,WOODFIELD RD,Toronto and East York,43.663516,-79.320537,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,,The Beaches
17721,2022-06-03 08:00:00,25 RIPLEY AVE,,,43.637358,-79.474689,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,,High Park-Swansea
17722,2022-06-03 08:00:00,25 RIPLEY AVE,,,43.637358,-79.474689,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,High Park-Swansea
17723,2022-06-03 08:00:00,GERRARD ST E,NORMANDY BLVD,,43.679259,-79.313381,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,,Woodbine Corridor
17724,2022-06-03 08:00:00,GERRARD ST E,NORMANDY BLVD,,43.679259,-79.313381,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,45 to 49,Major,Woodbine Corridor
17725,2022-06-04 08:00:00,MARKHAM RD,STEELES AVE E,Scarborough,43.836528,-79.251148,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,,Morningside Heights
17726,2022-06-04 08:00:00,MARKHAM RD,STEELES AVE E,Scarborough,43.836528,-79.251148,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,Major,Morningside Heights
17727,2022-06-04 08:00:00,MARKHAM RD,STEELES AVE E,Scarborough,43.836528,-79.251148,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,45 to 49,Minimal,Morningside Heights
17728,2022-06-04 08:00:00,MARKHAM RD,STEELES AVE E,Scarborough,43.836528,-79.251148,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,65 to 69,Minimal,Morningside Heights
17729,2022-06-04 08:00:00,MARKHAM RD,STEELES AVE E,Scarborough,43.836528,-79.251148,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,Minimal,Morningside Heights
17730,2022-06-04 08:00:00,MARKHAM RD,STEELES AVE E,Scarborough,43.836528,-79.251148,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,60 to 64,Minimal,Morningside Heights
17731,2022-06-04 08:00:00,MARKHAM RD,STEELES AVE E,Scarborough,43.836528,-79.251148,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,55 to 59,,Morningside Heights
17732,2022-06-05 08:00:00,KING ST W,CLOSE AVE,Toronto and East York,43.637389,-79.43468,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,Minimal,South Parkdale
17733,2022-06-05 08:00:00,KING ST W,CLOSE AVE,Toronto and East York,43.637389,-79.43468,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,South Parkdale
17734,2022-06-08 08:00:00,DUNDAS ST W,LAKEVIEW AVE,Toronto and East York,43.649314,-79.42274,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,,Trinity-Bellwoods
17735,2022-06-08 08:00:00,DUNDAS ST W,LAKEVIEW AVE,Toronto and East York,43.649314,-79.42274,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,Trinity-Bellwoods
17736,2022-06-10 08:00:00,695 MIDLAND AVE,,Scarborough,43.726344,-79.254642,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,Kennedy Park
17737,2022-06-10 08:00:00,THE WEST MALL,BURNHAMTHORPE RD,Etobicoke York,43.64448,-79.567203,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Truck Driver,45 to 49,,Etobicoke West Mall
17738,2022-06-10 08:00:00,THE WEST MALL,BURNHAMTHORPE RD,Etobicoke York,43.64448,-79.567203,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,Major,Etobicoke West Mall
17739,2022-06-10 08:00:00,THE WEST MALL,BURNHAMTHORPE RD,Etobicoke York,43.64448,-79.567203,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,50 to 54,,Etobicoke West Mall
17740,2022-06-11 08:00:00,DUFFERIN ST,ORFUS RD,North York,43.720385,-79.456126,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,90 to 94,Major,Yorkdale-Glen Park
17741,2022-06-11 08:00:00,YONGE ST,ALBERTUS AVE,North York,43.714495,-79.400012,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,,Mount Pleasant East
17742,2022-06-11 08:00:00,YONGE ST,ALBERTUS AVE,North York,43.714495,-79.400012,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,Mount Pleasant East
17743,2022-06-13 08:00:00,SHEPPARD AVE W,SENTINEL RD,North York,43.743579,-79.491809,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,40 to 44,Minor,Downsview
17744,2022-06-13 08:00:00,SHEPPARD AVE W,SENTINEL RD,North York,43.743579,-79.491809,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,35 to 39,Fatal,Downsview
17745,2022-06-14 08:00:00,836 BLOOR ST W,,Toronto and East York,43.662306,-79.423663,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Cyclist,20 to 24,Minimal,Palmerston-Little Italy
17746,2022-06-14 08:00:00,836 BLOOR ST W,,Toronto and East York,43.662306,-79.423663,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,Palmerston-Little Italy
