,DATE,STREET1,STREET2,DISTRICT,LATITUDE,LONGITUDE,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,NEIGHBOURHOOD_158
16566,2020-07-24 08:00:00,KINGSTON  RD,LAKEHURST DR,Scarborough,43.696303,-79.2579,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,Birchcliffe-Cliffside
16567,2020-07-24 08:00:00,KINGSTON  RD,LAKEHURST DR,Scarborough,43.696303,-79.2579,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,Birchcliffe-Cliffside
16568,2020-07-24 08:00:00,KINGSTON  RD,LAKEHURST DR,Scarborough,43.696303,-79.2579,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,,Birchcliffe-Cliffside
16569,2020-07-24 08:00:00,BRIMLEY RD,MINERVA AVE,Scarborough,43.722533,-79.242137,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,,Cliffcrest
16570,2020-07-24 08:00:00,BRIMLEY RD,MINERVA AVE,Scarborough,43.722533,-79.242137,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Motorcycle Driver,30 to 34,Major,Cliffcrest
16571,2020-07-24 08:00:00,MARKHAM RD,ELLESMERE RD,Scarborough,43.777697,-79.232211,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,Major,Woburn North
16572,2020-07-24 08:00:00,MARKHAM RD,ELLESMERE RD,Scarborough,43.777697,-79.232211,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,,Woburn North
16573,2020-07-24 08:00:00,MARKHAM RD,ELLESMERE RD,Scarborough,43.777697,-79.232211,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,,Woburn North
16574,2020-07-26 08:00:00,881 SHEPPARD AVE W,,North York,43.751918,-79.455127,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,,Clanton Park
16575,2020-07-26 08:00:00,881 SHEPPARD AVE W,,North York,43.751918,-79.455127,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,Clanton Park
16576,2020-07-28 08:00:00,STANLEY AVE,STATION RD,Etobicoke York,43.614997,-79.494197,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,Mimico-Queensway
16577,2020-07-28 08:00:00,STANLEY AVE,STATION RD,Etobicoke York,43.614997,-79.494197,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,65 to 69,Minimal,Mimico-Queensway
16578,2020-07-28 08:00:00,MIDLAND  AVE,COPTHORNE  AVE,Scarborough,43.820635,-79.294894,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,Milliken
16579,2020-07-28 08:00:00,MIDLAND  AVE,COPTHORNE  AVE,Scarborough,43.820635,-79.294894,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,Milliken
16580,2020-07-30 08:00:00,746 OSSINGTON AVE,,Toronto and East York,43.662532,-79.425884,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,Dovercourt Village
16581,2020-07-30 08:00:00,746 OSSINGTON AVE,,Toronto and East York,43.662532,-79.425884,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,Dovercourt Village
16582,2020-07-30 08:00:00,SPADINA AVE,COLLEGE ST,Scarborough,43.657874,-79.400012,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,Kensington-Chinatown
16583,2020-07-30 08:00:00,SPADINA AVE,COLLEGE ST,Scarborough,43.657874,-79.400012,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,,Kensington-Chinatown
16584,2020-07-30 08:00:00,ISLINGTON AVE,BLOOR ST W,Etobicoke York,43.644576,-79.523395,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,,Stonegate-Queensway
16585,2020-07-30 08:00:00,ISLINGTON AVE,BLOOR ST W,Etobicoke York,43.644576,-79.523395,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,25 to 29,Major,Stonegate-Queensway
16586,2020-08-06 08:00:00,941 PROGRESS AVE,,Scarborough,43.783114,-79.231799,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,Woburn North
16587,2020-08-06 08:00:00,941 PROGRESS AVE,,Scarborough,43.783114,-79.231799,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,Woburn North
16588,2020-08-07 08:00:00,HORNER AVE,ALDERBRAE AVE,Etobicoke York,43.602622,-79.540775,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,,Alderwood
16589,2020-08-07 08:00:00,HORNER AVE,ALDERBRAE AVE,Etobicoke York,43.602622,-79.540775,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,30 to 34,Major,Alderwood
16590,2020-08-09 08:00:00,YONGE  ST,ELM  ST,Toronto and East York,43.657725,-79.381496,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,Downtown Yonge East
16591,2020-08-09 08:00:00,YONGE  ST,ELM  ST,Toronto and East York,43.657725,-79.381496,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,Downtown Yonge East
16592,2020-08-09 08:00:00,KINGSTON RD,BROOKLAWN AVE,Scarborough,43.721976,-79.235935,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,,Cliffcrest
16593,2020-08-09 08:00:00,KINGSTON RD,BROOKLAWN AVE,Scarborough,43.721976,-79.235935,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,60 to 64,,Cliffcrest
16594,2020-08-09 08:00:00,KINGSTON RD,BROOKLAWN AVE,Scarborough,43.721976,-79.235935,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,55 to 59,Major,Cliffcrest
16595,2020-08-09 08:00:00,GOLDSMITH AVE,CHRYSLER CRES,Etobicoke York,43.743945,-79.305675,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Motorcycle Driver,40 to 44,Major,Wexford/Maryvale
16596,2020-08-10 08:00:00,MARKHAM RD,FINCH  AVE E,Scarborough,43.812899,-79.243037,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,Malvern West
16597,2020-08-10 08:00:00,MARKHAM RD,FINCH  AVE E,Scarborough,43.812899,-79.243037,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,,Malvern West
16598,2020-08-10 08:00:00,MARKHAM RD,FINCH  AVE E,Scarborough,43.812899,-79.243037,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,25 to 29,,Malvern West
16599,2020-08-10 08:00:00,MARKHAM RD,FINCH  AVE E,Scarborough,43.812899,-79.243037,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,Malvern West
16600,2020-08-10 08:00:00,OAKWOOD AVE,JESMOND AVE,North York,43.689456,-79.439487,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,Oakwood Village
16601,2020-08-10 08:00:00,OAKWOOD AVE,JESMOND AVE,North York,43.689456,-79.439487,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,65 to 69,,Oakwood Village
16602,2020-08-11 08:00:00,THE EAST MALL,MONTEBELLO GDNS,Etobicoke York,43.647765,-79.559978,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,0 to 4,Fatal,Islington
16603,2020-08-11 08:00:00,THE EAST MALL,MONTEBELLO GDNS,Etobicoke York,43.647765,-79.559978,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Minor,Islington
16604,2020-08-11 08:00:00,THE EAST MALL,MONTEBELLO GDNS,Etobicoke York,43.647765,-79.559978,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,80 to 84,,Islington
16605,2020-08-11 08:00:00,THE EAST MALL,MONTEBELLO GDNS,Etobicoke York,43.647765,-79.559978,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,5 to 9,Minor,Islington
16606,2020-08-12 08:00:00,ST CLAIR AVE E,NORTH BONNINGTON AVE,Scarborough,43.715445,-79.265682,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,unknown,,Clairlea-Birchmount
16607,2020-08-12 08:00:00,ST CLAIR AVE E,NORTH BONNINGTON AVE,Scarborough,43.715445,-79.265682,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,Clairlea-Birchmount
16608,2020-08-12 08:00:00,ST CLAIR AVE E,NORTH BONNINGTON AVE,Scarborough,43.715445,-79.265682,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,,Clairlea-Birchmount
16609,2020-08-12 08:00:00,ST CLAIR AVE E,NORTH BONNINGTON AVE,Scarborough,43.715445,-79.265682,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,85 to 89,Minimal,Clairlea-Birchmount
16610,2020-08-12 08:00:00,ST CLAIR AVE E,NORTH BONNINGTON AVE,Scarborough,43.715445,-79.265682,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,65 to 69,,Clairlea-Birchmount
16611,2020-08-12 08:00:00,ST CLAIR AVE E,NORTH BONNINGTON AVE,Scarborough,43.715445,-79.265682,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,70 to 74,,Clairlea-Birchmount
16612,2020-08-14 08:00:00,LAKE SHORE BLVD E,CHERRY ST,Toronto and East York,43.648921,-79.355998,Traffic Signal,Clear,"Dawn, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,St Lawrence-East Bayfront-The Islands
16613,2020-08-14 08:00:00,LAKE SHORE BLVD E,CHERRY ST,Toronto and East York,43.648921,-79.355998,Traffic Signal,Clear,"Dawn, artificial",Dry,Fatal,Pedestrian Collisions,Driver,unknown,,St Lawrence-East Bayfront-The Islands
16614,2020-08-14 08:00:00,CALEDONIA RD,GLENGROVE AVE,North York,43.706359,-79.465266,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,0 to 4,Fatal,Yorkdale-Glen Park
16615,2020-08-14 08:00:00,CALEDONIA RD,GLENGROVE AVE,North York,43.706359,-79.465266,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,45 to 49,,Yorkdale-Glen Park
16616,2020-08-14 08:00:00,CALEDONIA RD,GLENGROVE AVE,North York,43.706359,-79.465266,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Minor,Yorkdale-Glen Park
16617,2020-08-15 08:00:00,THE WESTWAY,SANDWELL DR,Etobicoke York,43.683776,-79.564822,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,65 to 69,,Willowridge-Martingrove-Richview
16618,2020-08-15 08:00:00,THE WESTWAY,SANDWELL DR,Etobicoke York,43.683776,-79.564822,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,25 to 29,Major,Willowridge-Martingrove-Richview
16619,2020-08-16 08:00:00,YONGE ST,GERRARD ST E,Toronto and East York,43.659022,-79.382076,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,30 to 34,Major,Downtown Yonge East
16620,2020-08-16 08:00:00,YONGE ST,GERRARD ST E,Toronto and East York,43.659022,-79.382076,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Motorcycle Passenger,30 to 34,Major,Downtown Yonge East
16621,2020-08-17 08:00:00,455 FINCHDENE SQ,,Scarborough,43.816489,-79.236324,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,35 to 39,Major,Morningside Heights
16622,2020-08-18 08:00:00,HILDA AVE,MOORE PARK AVE,North York,43.792048,-79.42683,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,10 to 14,Major,Newtonbrook West
16623,2020-08-18 08:00:00,HILDA AVE,MOORE PARK AVE,North York,43.792048,-79.42683,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,80 to 84,,Newtonbrook West
16624,2020-08-18 08:00:00,KENNEDY RD,FLORA DR,Scarborough,43.747805,-79.274371,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,,Dorset Park
16625,2020-08-18 08:00:00,KENNEDY RD,FLORA DR,Scarborough,43.747805,-79.274371,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,55 to 59,Major,Dorset Park
16626,2020-08-18 08:00:00,KENNEDY RD,FLORA DR,Scarborough,43.747805,-79.274371,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,,Dorset Park
16627,2020-08-19 08:00:00,JARVIS ST,SHUTER ST,Toronto and East York,43.655287,-79.373874,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,30 to 34,Major,Moss Park
16628,2020-08-19 08:00:00,JARVIS ST,SHUTER ST,Toronto and East York,43.655287,-79.373874,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Truck Driver,60 to 64,,Moss Park
16629,2020-08-19 08:00:00,WARDEN AVE,ST CLAIR AVE E,Scarborough,43.711974,-79.280963,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,40 to 44,Major,Clairlea-Birchmount
16630,2020-08-20 08:00:00,SHEPPARD AVE W,KEELE ST,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,Minor,Downsview
16631,2020-08-20 08:00:00,SHEPPARD AVE W,KEELE ST,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,Minimal,Downsview
16632,2020-08-20 08:00:00,SHEPPARD AVE W,KEELE ST,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,Minor,Downsview
16633,2020-08-20 08:00:00,SHEPPARD AVE W,KEELE ST,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,45 to 49,Minimal,Downsview
16634,2020-08-20 08:00:00,SHEPPARD AVE W,KEELE ST,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,Major,Downsview
16635,2020-08-20 08:00:00,SHEPPARD AVE W,KEELE ST,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Minor,Downsview
16636,2020-08-20 08:00:00,1602 BATHURST ST,,North York,43.688666,-79.420535,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,Forest Hill South
16637,2020-08-20 08:00:00,1602 BATHURST ST,,North York,43.688666,-79.420535,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,Forest Hill South
16638,2020-08-21 08:00:00,JARVIS ST,DUNDAS ST E,Toronto and East York,43.657691,-79.374805,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,,Moss Park
16639,2020-08-21 08:00:00,JARVIS ST,DUNDAS ST E,Toronto and East York,43.657691,-79.374805,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Motorcycle Driver,60 to 64,Major,Moss Park
16640,2020-08-23 08:00:00,ST CLAIR AVE E,KENNEDY RD,Scarborough,43.716452,-79.261302,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,,Clairlea-Birchmount
16641,2020-08-23 08:00:00,ST CLAIR AVE E,KENNEDY RD,Scarborough,43.716452,-79.261302,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,Clairlea-Birchmount
16642,2020-08-25 08:00:00,ROYAL YORK RD,SIMPSON AVE,Etobicoke York,43.618308,-79.499255,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,,Mimico-Queensway
16643,2020-08-25 08:00:00,ROYAL YORK RD,SIMPSON AVE,Etobicoke York,43.618308,-79.499255,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,Mimico-Queensway
16644,2020-08-25 08:00:00,HOWARD ST,EDGEDALE RD,Toronto and East York,43.671263,-79.373225,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,North St.James Town
16645,2020-08-25 08:00:00,HOWARD ST,EDGEDALE RD,Toronto and East York,43.671263,-79.373225,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,,North St.James Town
16646,2020-08-25 08:00:00,F G GARDINER XY  E,LAKE SHORE BLVD E,Toronto and East York,43.653227,-79.341464,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,40 to 44,Major,South Riverdale
16647,2020-08-25 08:00:00,F G GARDINER XY  E,LAKE SHORE BLVD E,Toronto and East York,43.653227,-79.341464,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,,South Riverdale
16648,2020-08-29 08:00:00,YONGE ST,FLORENCE AVE,North York,43.758155,-79.410083,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,75 to 79,,Avondale
16649,2020-08-29 08:00:00,YONGE ST,FLORENCE AVE,North York,43.758155,-79.410083,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,25 to 29,Major,Avondale
16650,2020-08-30 08:00:00,BRIMLEY RD,BARKDENE HILLS,Etobicoke York,43.714793,-79.238925,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,,Cliffcrest
16651,2020-08-30 08:00:00,BRIMLEY RD,BARKDENE HILLS,Etobicoke York,43.714793,-79.238925,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,Cliffcrest
16652,2020-09-01 08:00:00,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740187,-79.232021,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,65 to 69,,Eglinton East
16653,2020-09-01 08:00:00,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740187,-79.232021,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,Minor,Eglinton East
16654,2020-09-01 08:00:00,EGLINTON AVE E,BELLAMY RD N,Scarborough,43.740187,-79.232021,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,10 to 14,Major,Eglinton East
16655,2020-09-01 08:00:00,BLOOR ST W,GLADSTONE AVE,Toronto and East York,43.660174,-79.433826,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,,Dufferin Grove
16656,2020-09-01 08:00:00,BLOOR ST W,GLADSTONE AVE,Toronto and East York,43.660174,-79.433826,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,Dufferin Grove
16657,2020-09-02 08:00:00,67 POTTERY RD,,Toronto and East York,43.68669,-79.360172,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Driver,40 to 44,Major,Broadview North
16658,2020-09-02 08:00:00,BATHURST ST,WOLSELEY ST,Toronto and East York,43.647952,-79.404285,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Driver,45 to 49,,Kensington-Chinatown
16659,2020-09-02 08:00:00,BATHURST ST,WOLSELEY ST,Toronto and East York,43.647952,-79.404285,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Passenger,35 to 39,Major,Kensington-Chinatown
16660,2020-09-04 08:00:00,DUNDAS ST W,NOTTINGHAM DR,Etobicoke York,43.655867,-79.522228,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Motorcycle Driver,30 to 34,Fatal,Kingsway South
16661,2020-09-04 08:00:00,DUNDAS ST W,NOTTINGHAM DR,Etobicoke York,43.655867,-79.522228,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,,unknown,,Kingsway South
16662,2020-09-04 08:00:00,FINCH AVE W,400 N FINCH E RAMP,Etobicoke York,43.755072,-79.527622,No Control,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,,unknown,,Glenfield-Jane Heights
16663,2020-09-04 08:00:00,FINCH AVE W,400 N FINCH E RAMP,Etobicoke York,43.755072,-79.527622,No Control,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,50 to 54,Fatal,Glenfield-Jane Heights
16664,2020-09-04 08:00:00,FINCH AVE W,400 N FINCH E RAMP,Etobicoke York,43.755072,-79.527622,No Control,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Driver,60 to 64,,Glenfield-Jane Heights
16665,2020-09-04 08:00:00,BIRCHMOUNT RD,CASS AVE,Scarborough,43.77888,-79.297031,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,25 to 29,Minor,Tam O'Shanter-Sullivan
16666,2020-09-04 08:00:00,BIRCHMOUNT RD,CASS AVE,Scarborough,43.77888,-79.297031,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,30 to 34,Fatal,Tam O'Shanter-Sullivan
16667,2020-09-04 08:00:00,WILSON  AVE,AVENUE  RD,North York,43.739798,-79.421603,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,Bedford Park-Nortown
16668,2020-09-04 08:00:00,WILSON  AVE,AVENUE  RD,North York,43.739798,-79.421603,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,,Bedford Park-Nortown
16669,2020-09-04 08:00:00,WILSON  AVE,AVENUE  RD,North York,43.739798,-79.421603,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,Bedford Park-Nortown
16670,2020-09-04 08:00:00,WILSON  AVE,AVENUE  RD,North York,43.739798,-79.421603,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,70 to 74,,Bedford Park-Nortown
16671,2020-09-04 08:00:00,WILSON  AVE,AVENUE  RD,North York,43.739798,-79.421603,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,Bedford Park-Nortown
16672,2020-09-04 08:00:00,AVENUE RD,BLOOR ST W,Toronto and East York,43.668646,-79.394099,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Major,Bay-Cloverhill
16673,2020-09-04 08:00:00,AVENUE RD,BLOOR ST W,Toronto and East York,43.668646,-79.394099,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,30 to 34,,Bay-Cloverhill
16674,2020-09-04 08:00:00,LAWRENCE AVE E,MORNINGSIDE AVE,Scarborough,43.768134,-79.187076,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,West Hill
16675,2020-09-04 08:00:00,LAWRENCE AVE E,MORNINGSIDE AVE,Scarborough,43.768134,-79.187076,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,West Hill
16676,2020-09-06 08:00:00,WESTON RD,TORYORK  DR,Etobicoke York,43.753264,-79.542667,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,Humber Summit
16677,2020-09-06 08:00:00,WESTON RD,TORYORK  DR,Etobicoke York,43.753264,-79.542667,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,Humber Summit
16678,2020-09-06 08:00:00,ROGERS RD,BOON AVE,Etobicoke York,43.684645,-79.449245,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,50 to 54,Major,Caledonia-Fairbank
16679,2020-09-06 08:00:00,ROGERS RD,BOON AVE,Etobicoke York,43.684645,-79.449245,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,,Caledonia-Fairbank
16680,2020-09-07 08:00:00,KINGSTON RD,BELLAMY RD S,Scarborough,43.733206,-79.223132,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,60 to 64,,Scarborough Village
16681,2020-09-07 08:00:00,KINGSTON RD,BELLAMY RD S,Scarborough,43.733206,-79.223132,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,50 to 54,Major,Scarborough Village
16682,2020-09-10 08:00:00,BLOOR ST E,CHURCH ST,Toronto and East York,43.670973,-79.383121,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,40 to 44,Major,Church-Wellesley
16683,2020-09-10 08:00:00,BLOOR ST E,CHURCH ST,Toronto and East York,43.670973,-79.383121,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Moped Passenger,35 to 39,Major,Church-Wellesley
16684,2020-09-12 08:00:00,DUNDAS  ST E,PARLIAMENT ST,Toronto and East York,43.659369,-79.365978,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,Regent Park
16685,2020-09-12 08:00:00,DUNDAS  ST E,PARLIAMENT ST,Toronto and East York,43.659369,-79.365978,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,Regent Park
16686,2020-09-14 08:00:00,VICTORIA ST,SHUTER ST,Toronto and East York,43.655104,-79.379085,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,Downtown Yonge East
